DT,Message,Severity
2019-12-06 11:40:48,kernel: Out of Memory: Killed process 9817 (httpd).,1
2019-12-06 11:45:17,kernel: Out of Memory: Killed process 9818 (httpd).,1
2019-12-06 11:45:23,kernel: Out of Memory: Killed process 9819 (httpd).,1
2019-12-06 11:45:48,kernel: Out of Memory: Killed process 9825 (httpd).,1
2019-12-06 11:45:59,kernel: Out of Memory: Killed process 9826 (httpd).,1
2019-12-06 11:46:08,kernel: Out of Memory: Killed process 9824 (python).,1
2019-12-06 11:50:35,kernel: Out of Memory: Killed process 9827 (httpd).,1
2019-12-06 11:50:40,kernel: Out of Memory: Killed process 9828 (httpd).,1
2019-12-06 11:50:47,kernel: Out of Memory: Killed process 9834 (python).,1
2019-12-06 11:51:00,kernel: Out of Memory: Killed process 9837 (httpd).,1
2019-12-06 11:55:14,kernel: Out of Memory: Killed process 9838 (httpd).,1
2019-12-06 11:55:19,kernel: Out of Memory: Killed process 9839 (httpd).,1
2019-12-06 11:55:24,kernel: Out of Memory: Killed process 9845 (python).,1
2019-12-06 12:00:14,kernel: Out of Memory: Killed process 9846 (httpd).,1
2019-12-06 12:00:21,kernel: Out of Memory: Killed process 9847 (httpd).,1
2019-12-06 12:00:43,kernel: Out of Memory: Killed process 9858 (httpd).,1
2019-12-06 12:00:50,kernel: Out of Memory: Killed process 9859 (httpd).,1
2019-12-06 12:00:55,kernel: Out of Memory: Killed process 9855 (python).,1
2019-12-06 12:01:19,kernel: Out of Memory: Killed process 9860 (httpd).,1
2019-12-06 12:01:27,kernel: Out of Memory: Killed process 9861 (httpd).,1
2019-12-06 12:01:33,kernel: Out of Memory: Killed process 9856 (python).,1
2019-12-06 12:01:47,kernel: Out of Memory: Killed process 9866 (httpd).,1
2019-12-06 12:01:59,kernel: Out of Memory: Killed process 9867 (httpd).,1
2019-12-06 12:02:10,kernel: Out of Memory: Killed process 9868 (httpd).,1
2019-12-06 12:02:26,kernel: Out of Memory: Killed process 9869 (httpd).,1
2019-12-06 12:02:32,kernel: Out of Memory: Killed process 9544 (sendmail).,1
2019-12-06 12:02:40,kernel: Out of Memory: Killed process 9715 (sendmail).,1
2019-12-06 12:02:41,kernel: Out of Memory: Killed process 9853 (mrtg).,1
2019-12-06 12:02:46,kernel: Out of Memory: Killed process 9864 (diskcheck).,1
2019-12-06 12:20:01,gpm[2068]: *** info [mice.c(1766)]: ,0
2019-12-06 12:20:02,gpm[2068]: imps2: Auto-detected intellimouse PS/2,0
2019-12-06 12:20:03,gdm[2402]: Master rebooting...,1
2019-12-06 12:20:08,shutdown: shutting down for system reboot,1
2019-12-06 12:20:11,udev[9933]: removing device node '/udev/vcsa7',0
2019-12-06 12:20:11,udev[9932]: removing device node '/udev/vcs7',0
2019-12-06 12:20:14,init: Switching to runlevel: 6,0
2019-12-06 12:20:14,udev[10001]: removing device node '/udev/vcsa3',0
2019-12-06 12:20:14,udev[9969]: removing device node '/udev/vcs1',0
2019-12-06 12:20:14,udev[10012]: removing device node '/udev/vcs2',0
2019-12-06 12:20:14,udev[10000]: removing device node '/udev/vcs3',0
2019-12-06 12:20:14,udev[9999]: removing device node '/udev/vcsa1',0
2019-12-06 12:20:14,udev[10026]: removing device node '/udev/vcsa2',0
2019-12-06 12:20:14,udev[10035]: removing device node '/udev/vcs4',0
2019-12-06 12:20:15,udev[10044]: removing device node '/udev/vcsa4',0
2019-12-06 12:20:15,udev[10049]: removing device node '/udev/vcs5',0
2019-12-06 12:20:15,udev[10052]: removing device node '/udev/vcsa5',0
2019-12-06 12:20:15,udev[10054]: removing device node '/udev/vcs6',0
2019-12-06 12:20:15,udev[10065]: removing device node '/udev/vcsa6',0
2019-12-06 12:20:15,udev[10089]: creating device node '/udev/vcsa1',0
2019-12-06 12:20:15,udev[10082]: creating device node '/udev/vcs1',0
2019-12-06 12:20:20,messagebus: messagebus shutdown failed,1
2019-12-06 12:20:23,atd: atd shutdown succeeded,0
2019-12-06 12:20:24,privoxy: privoxy shutdown succeeded,0
2019-12-06 12:20:28,cups: cupsd shutdown succeeded,0
2019-12-06 12:20:29,xfs: xfs shutdown failed,1
2019-12-06 12:20:29,FreeWnn: jserver shutdown failed,1
2019-12-06 12:20:31,cannaserver[2102]: irw_killserver:cannaserver end ,0
2019-12-06 12:20:31,canna: Stopping Canna server: succeeded,0
2019-12-06 12:20:31,mysqld: Stopping MySQL:  failed,1
2019-12-06 12:20:33,gpm: gpm shutdown succeeded,0
2019-12-06 12:20:37,httpd: httpd shutdown succeeded,0
2019-12-06 12:20:39,squid: Stopping squid: ,0
2019-12-06 12:20:43,squid: .,0
2019-12-06 12:20:45,squid: .,0
2019-12-06 12:20:45,squid: ^[[60G[  ^[[0;32mOK,0
2019-12-06 12:20:45,squid: ,0
2019-12-06 12:20:45,rc: Stopping squid:  succeeded,0
2019-12-06 12:20:45,sshd: sshd -TERM succeeded,0
2019-12-06 12:20:45,squid[2261]: Squid Parent: child process 2263 exited with status 0,0
2019-12-06 12:20:50,sendmail: sendmail shutdown succeeded,0
2019-12-06 12:20:50,sendmail: sm-client shutdown failed,1
2019-12-06 12:21:01,spamassassin: spamd shutdown succeeded,0
2019-12-06 12:21:03,smartd[1757]: smartd received signal 15: Terminated ,0
2019-12-06 12:21:03,smartd[1757]: smartd is exiting (exit status 0) ,0
2019-12-06 12:21:03,smartd: smartd shutdown succeeded,0
2019-12-06 12:21:10,named: named shutdown failed,1
2019-12-06 12:21:12,snmpd[2287]: Received TERM or STOP signal...  shutting down... ,0
2019-12-06 12:21:14,snmpd: snmpd shutdown succeeded,0
2019-12-06 12:21:15,xinetd[2003]: Exiting...,1
2019-12-06 12:21:16,xinetd: xinetd shutdown succeeded,0
2019-12-06 12:21:16,crond: crond shutdown succeeded,0
2019-12-06 12:21:17,apmd[1717]: Exiting,1
2019-12-06 12:21:20,apmd: apmd shutdown succeeded,0
2019-12-06 12:21:20,ntpd[2304]: ntpd exiting on signal 15,1
2019-12-06 12:21:21,ntpd: ntpd shutdown succeeded,0
2019-12-06 12:21:21,dd: 1+0 records in,0
2019-12-06 12:21:21,dd: 1+0 records out,0
2019-12-06 12:21:21,random: Saving random seed:  succeeded,0
2019-12-06 12:21:21,nfslock: rpc.statd shutdown failed,1
2019-12-06 12:21:21,portmap: portmap shutdown failed,1
2019-12-06 12:21:22,kernel: Kernel logging (proc) stopped.,1
2019-12-06 12:21:22,kernel: Kernel log daemon terminating.,1
2019-12-06 12:21:26,syslog: klogd shutdown succeeded,0
2019-12-06 12:21:26,exiting on signal 15,0
2019-12-06 12:22:57,syslogd 1.4.1: restart.,0
2019-12-06 12:22:57,syslog: syslogd startup succeeded,0
2019-12-06 12:22:57,"kernel: klogd 1.4.1, log source = /proc/kmsg started.",0
2019-12-06 12:22:57,kernel: Linux version 2.6.5-1.358 (bhcompile@bugs.build.redhat.com) (gcc version 3.3.3 20040412 (Red Hat Linux 3.3.3-7)) #1 Sat May 8 09:04:50 EDT 2004,0
2019-12-06 12:22:57,kernel: BIOS-provided physical RAM map:,0
2019-12-06 12:22:57,kernel:  BIOS-e820: 0000000000000000 - 00000000000a0000 (usable),0
2019-12-06 12:22:57,kernel:  BIOS-e820: 00000000000f0000 - 0000000000100000 (reserved),0
2019-12-06 12:22:57,kernel:  BIOS-e820: 0000000000100000 - 0000000007eae000 (usable),0
2019-12-06 12:22:57,kernel:  BIOS-e820: 0000000007eae000 - 0000000008000000 (reserved),0
2019-12-06 12:22:57,kernel:  BIOS-e820: 00000000ffb00000 - 0000000100000000 (reserved),0
2019-12-06 12:22:57,kernel: 0MB HIGHMEM available.,0
2019-12-06 12:22:57,kernel: 126MB LOWMEM available.,0
2019-12-06 12:22:57,kernel: zapping low mappings.,0
2019-12-06 12:22:57,kernel: On node 0 totalpages: 32430,0
2019-12-06 12:22:57,syslog: klogd startup succeeded,0
2019-12-06 12:22:57,"kernel:   DMA zone: 4096 pages, LIFO batch:1",0
2019-12-06 12:22:57,"kernel:   Normal zone: 28334 pages, LIFO batch:6",0
2019-12-06 12:22:57,irqbalance: irqbalance startup succeeded,0
2019-12-06 12:22:57,"kernel:   HighMem zone: 0 pages, LIFO batch:1",0
2019-12-06 12:22:57,kernel: DMI 2.3 present.,0
2019-12-06 12:22:57,kernel: ACPI disabled because your bios is from 2000 and too old,0
2019-12-06 12:22:57,kernel: You can enable it with acpi=force,0
2019-12-06 12:22:57,kernel: Built 1 zonelists,0
2019-12-06 12:22:57,kernel: Kernel command line: ro root=LABEL=/ rhgb quiet,0
2019-12-06 12:22:57,kernel: mapped 4G/4G trampoline to ffff3000.,0
2019-12-06 12:22:57,kernel: Initializing CPU#0,0
2019-12-06 12:22:57,"kernel: CPU 0 irqstacks, hard=02345000 soft=02344000",0
2019-12-06 12:22:57,kernel: PID hash table entries: 512 (order 9: 4096 bytes),0
2019-12-06 12:22:57,portmap: portmap startup succeeded,0
2019-12-06 12:22:57,kernel: Detected 731.217 MHz processor.,0
2019-12-06 12:22:58,kernel: Using tsc for high-res timesource,0
2019-12-06 12:22:58,kernel: Console: colour VGA+ 80x25,0
2019-12-06 12:22:58,"kernel: Memory: 125312k/129720k available (1540k kernel code, 3860k reserved, 599k data, 144k init, 0k highmem)",0
2019-12-06 12:22:58,kernel: Calibrating delay loop... 1441.79 BogoMIPS,0
2019-12-06 12:22:58,rpc.statd[1608]: Version 1.0.6 Starting,0
2019-12-06 12:22:58,kernel: Security Scaffold v1.0.0 initialized,0
2019-12-06 12:22:58,nfslock: rpc.statd startup succeeded,0
2019-12-06 12:22:58,kernel: SELinux:  Initializing.,0
2019-12-06 12:22:58,kernel: SELinux:  Starting in permissive mode,0
2019-12-06 12:22:58,"kernel: There is already a security framework initialized, register_security failed.",1
2019-12-06 12:22:58,kernel: Failure registering capabilities with the kernel,0
2019-12-06 12:22:58,kernel: selinux_register_security:  Registering secondary module capability,0
2019-12-06 12:22:58,kernel: Capability LSM initialized,0
2019-12-06 12:22:58,"kernel: Dentry cache hash table entries: 16384 (order: 4, 65536 bytes)",0
2019-12-06 12:22:58,"kernel: Inode-cache hash table entries: 8192 (order: 3, 32768 bytes)",0
2019-12-06 12:22:58,"kernel: Mount-cache hash table entries: 512 (order: 0, 4096 bytes)",0
2019-12-06 12:22:58,"kernel: CPU: L1 I cache: 16K, L1 D cache: 16K",0
2019-12-06 12:22:58,kernel: CPU: L2 cache: 256K,0
2019-12-06 12:22:58,kernel: Intel machine check architecture supported.,0
2019-12-06 12:22:58,kernel: Intel machine check reporting enabled on CPU#0.,0
2019-12-06 12:22:58,kernel: CPU: Intel Pentium III (Coppermine) stepping 06,0
2019-12-06 12:22:59,rpcidmapd: rpc.idmapd startup succeeded,0
2019-12-06 12:22:59,kernel: Enabling fast FPU save and restore... done.,0
2019-12-06 12:22:59,kernel: Enabling unmasked SIMD FPU exception support... done.,0
2019-12-06 12:22:59,kernel: Checking 'hlt' instruction... OK.,0
2019-12-06 12:22:59,kernel: POSIX conformance testing by UNIFIX,0
2019-12-06 12:22:59,kernel: NET: Registered protocol family 16,0
2019-12-06 12:22:59,"kernel: PCI: PCI BIOS revision 2.10 entry at 0xfc0ce, last bus=1",0
2019-12-06 12:22:59,kernel: PCI: Using configuration type 1,0
2019-12-06 12:22:59,kernel: mtrr: v2.0 (20020519),0
2019-12-06 12:22:59,kernel: ACPI: Subsystem revision 20040326,0
2019-12-06 12:22:59,kernel: ACPI: Interpreter disabled.,0
2019-12-06 12:22:59,kernel: Linux Plug and Play Support v0.97 (c) Adam Belay,0
2019-12-06 12:22:59,kernel: usbcore: registered new driver usbfs,0
2019-12-06 12:22:59,kernel: usbcore: registered new driver hub,0
2019-12-06 12:22:59,kernel: ACPI: ACPI tables contain no PCI IRQ routing entries,0
2019-12-06 12:22:59,kernel: PCI: Invalid ACPI-PCI IRQ routing table,0
2019-12-06 12:22:59,kernel: PCI: Probing PCI hardware,0
2019-12-06 12:22:59,kernel: PCI: Probing PCI hardware (bus 00),0
2019-12-06 12:22:59,random: Initializing random number generator:  succeeded,0
2019-12-06 12:22:59,kernel: Transparent bridge - 0000:00:1e.0,0
2019-12-06 12:22:59,kernel: PCI: Using IRQ router PIIX/ICH [8086/2410] at 0000:00:1f.0,0
2019-12-06 12:22:54,sysctl: net.ipv4.conf.default.rp_filter = 1 ,0
2019-12-06 12:22:59,kernel: apm: BIOS version 1.2 Flags 0x03 (Driver version 1.16ac),0
2019-12-06 12:22:54,sysctl: kernel.sysrq = 0 ,0
2019-12-06 12:22:59,kernel: audit: initializing netlink socket (disabled),0
2019-12-06 12:22:54,sysctl: kernel.core_uses_pid = 1 ,0
2019-12-06 12:22:59,kernel: audit(1133871737.703:0): initialized,0
2019-12-06 12:22:54,network: Setting network parameters:  succeeded ,0
2019-12-06 12:22:59,"kernel: Total HugeTLB memory allocated, 0",0
2019-12-06 12:22:59,rc: Starting pcmcia:  succeeded,0
2019-12-06 12:22:54,network: Bringing up loopback interface:  succeeded ,0
2019-12-06 12:22:59,kernel: VFS: Disk quotas dquot_6.5.1,0
2019-12-06 12:22:59,"kernel: Dquot-cache hash table entries: 1024 (order 0, 4096 bytes)",0
2019-12-06 12:22:59,kernel: SELinux:  Registering netfilter hooks,0
2019-12-06 12:22:59,kernel: Initializing Cryptographic API,0
2019-12-06 12:22:59,kernel: pci_hotplug: PCI Hot Plug PCI Core version: 0.5,0
2019-12-06 12:22:59,kernel: isapnp: Scanning for PnP cards...,0
2019-12-06 12:22:59,kernel: isapnp: No Plug & Play device found,0
2019-12-06 12:22:59,kernel: Real Time Clock Driver v1.12,0
2019-12-06 12:22:59,kernel: Linux agpgart interface v0.100 (c) Dave Jones,0
2019-12-06 12:22:59,kernel: agpgart: Detected an Intel i810 E Chipset.,0
2019-12-06 12:22:59,kernel: agpgart: Maximum main memory to use for agp memory: 93M,0
2019-12-06 12:22:59,hcid[1680]: HCI daemon ver 2.4 started,0
2019-12-06 12:22:59,bluetooth: hcid startup succeeded,0
2019-12-06 12:22:59,kernel: agpgart: detected 4MB dedicated video ram.,0
2019-12-06 12:23:00,bluetooth: sdpd startup succeeded,0
2019-12-06 12:23:00,sdpd[1686]: sdpd v1.5 started ,0
2019-12-06 12:23:00,kernel: agpgart: AGP aperture is 64M @ 0xf4000000,0
2019-12-06 12:23:00,"kernel: Serial: 8250/16550 driver $Revision: 1.90 $ 8 ports, IRQ sharing enabled",0
2019-12-06 12:23:00,kernel: ttyS0 at I/O 0x3f8 (irq = 4) is a 16550A,0
2019-12-06 12:23:00,kernel: ttyS1 at I/O 0x2f8 (irq = 3) is a 16550A,0
2019-12-06 12:23:00,kernel: RAMDISK driver initialized: 16 RAM disks of 16384K size 1024 blocksize,0
2019-12-06 12:23:00,kernel: Uniform Multi-Platform E-IDE driver Revision: 7.00alpha2,0
2019-12-06 12:23:00,kernel: ide: Assuming 33MHz system bus speed for PIO modes; override with idebus=xx,0
2019-12-06 12:23:00,netfs: Mounting other filesystems:  succeeded,0
2019-12-06 12:23:00,kernel: ICH: IDE controller at PCI slot 0000:00:1f.1,0
2019-12-06 12:23:00,kernel: ICH: chipset revision 2,0
2019-12-06 12:23:00,kernel: ICH: not 100%% native mode: will probe irqs later,0
2019-12-06 12:23:00,"kernel:     ide0: BM-DMA at 0xffa0-0xffa7, BIOS settings: hda:DMA, hdb:pio",0
2019-12-06 12:23:00,"apmd[1720]: Version 3.0.2 (APM BIOS 1.2, Linux driver 1.16ac)",0
2019-12-06 12:23:00,apmd: apmd startup succeeded,0
2019-12-06 12:23:00,"kernel:     ide1: BM-DMA at 0xffa8-0xffaf, BIOS settings: hdc:DMA, hdd:pio",0
2019-12-06 12:23:00,"kernel: hda: IBM-DTLA-307015, ATA DISK drive",0
2019-12-06 12:23:00,kernel: Using cfq io scheduler,0
2019-12-06 12:23:00,"kernel: ide0 at 0x1f0-0x1f7,0x3f6 on irq 14",0
2019-12-06 12:23:00,"kernel: hdc: SAMSUNG CD-ROM SN-124, ATAPI CD/DVD-ROM drive",0
2019-12-06 12:23:00,kernel: hdc: Disabling (U)DMA for SAMSUNG CD-ROM SN-124 (blacklisted),0
2019-12-06 12:23:00,"kernel: ide1 at 0x170-0x177,0x376 on irq 15",0
2019-12-06 12:23:00,kernel: hda: max request size: 128KiB,0
2019-12-06 12:23:00,"kernel: hda: 29336832 sectors (15020 MB) w/1916KiB Cache, CHS=29104/16/63, UDMA(66)",0
2019-12-06 12:23:00,kernel:  hda: hda1 hda2 hda3,0
2019-12-06 12:23:00,"kernel: hdc: ATAPI 24X CD-ROM drive, 128kB Cache",0
2019-12-06 12:23:01,kernel: Uniform CD-ROM driver Revision: 3.20,0
2019-12-06 12:23:01,autofs: automount startup succeeded,0
2019-12-06 12:23:01,kernel: ide-floppy driver 0.99.newide,0
2019-12-06 12:23:01,kernel: usbcore: registered new driver hiddev,0
2019-12-06 12:23:01,smartd[1758]: smartd version 5.21 Copyright (C) 2002-3 Bruce Allen ,0
2019-12-06 12:23:01,kernel: usbcore: registered new driver hid,0
2019-12-06 12:23:01,smartd[1758]: Home page is http://smartmontools.sourceforge.net/  ,0
2019-12-06 12:23:01,kernel: drivers/usb/input/hid-core.c: v2.0:USB HID core driver,0
2019-12-06 12:23:01,smartd[1758]: Opened configuration file /etc/smartd.conf ,0
2019-12-06 12:23:01,kernel: mice: PS/2 mouse device common for all mice,0
2019-12-06 12:23:01,smartd[1758]: Configuration file /etc/smartd.conf parsed. ,0
2019-12-06 12:23:01,"kernel: serio: i8042 AUX port at 0x60,0x64 irq 12",0
2019-12-06 12:23:01,"smartd[1758]: Device: /dev/hda, opened ",0
2019-12-06 12:23:01,kernel: input: ImPS/2 Logitech Wheel Mouse on isa0060/serio1,0
2019-12-06 12:23:01,"smartd[1758]: Device: /dev/hda, found in smartd database. ",0
2019-12-06 12:23:01,"kernel: serio: i8042 KBD port at 0x60,0x64 irq 1",0
2019-12-06 12:23:01,"smartd[1758]: Device: /dev/hda, is SMART capable. Adding to ""monitor"" list. ",0
2019-12-06 12:23:01,kernel: input: AT Translated Set 2 keyboard on isa0060/serio0,0
2019-12-06 12:23:01,smartd[1758]: Monitoring 1 ATA and 0 SCSI devices ,0
2019-12-06 12:23:01,"kernel: md: md driver 0.90.0 MAX_MD_DEVS=256, MD_SB_DISKS=27",0
2019-12-06 12:23:01,apmd[1720]: Charge: * * * (-1% unknown),0
2019-12-06 12:23:01,smartd[1760]: smartd has fork()ed into background mode. New PID=1760. ,0
2019-12-06 12:23:01,smartd: smartd startup succeeded,0
2019-12-06 12:23:01,kernel: NET: Registered protocol family 2,0
2019-12-06 12:23:01,"kernel: IP: routing cache hash table of 512 buckets, 4Kbytes",0
2019-12-06 12:23:01,kernel: TCP: Hash tables configured (established 8192 bind 16384),0
2019-12-06 12:23:01,kernel: Initializing IPsec netlink socket,0
2019-12-06 12:23:01,kernel: NET: Registered protocol family 1,0
2019-12-06 12:23:02,kernel: NET: Registered protocol family 17,0
2019-12-06 12:23:02,kernel: checking if image is initramfs...it isn't (no cpio magic); looks like an initrd,0
2019-12-06 12:23:02,kernel: Freeing initrd memory: 186k freed,0
2019-12-06 12:23:02,kernel: md: Autodetecting RAID arrays.,0
2019-12-06 12:23:02,kernel: md: autorun ...,0
2019-12-06 12:23:03,kernel: md: ... autorun DONE.,0
2019-12-06 12:23:03,kernel: RAMDISK: Compressed image found at block 0,0
2019-12-06 12:23:03,rc: Starting hpoj:  succeeded,0
2019-12-06 12:23:03,kernel: VFS: Mounted root (ext2 filesystem).,0
2019-12-06 12:23:03,kernel: kjournald starting.  Commit interval 5 seconds,0
2019-12-06 12:23:04,kernel: EXT3-fs: mounted filesystem with ordered data mode.,0
2019-12-06 12:23:04,kernel: Freeing unused kernel memory: 144k freed,0
2019-12-06 12:23:04,kernel: SELinux:  Disabled at runtime.,0
2019-12-06 12:23:04,kernel: SELinux:  Unregistering netfilter hooks,0
2019-12-06 12:23:05,kernel: NET: Registered protocol family 10,0
2019-12-06 12:23:05,kernel: Disabled Privacy Extensions on device 022db720(lo),0
2019-12-06 12:23:05,kernel: IPv6 over IPv4 tunneling driver,0
2019-12-06 12:23:05,kernel: USB Universal Host Controller Interface driver v2.2,0
2019-12-06 12:23:05,kernel: PCI: Found IRQ 11 for device 0000:00:1f.2,0
2019-12-06 12:23:05,kernel: uhci_hcd 0000:00:1f.2: UHCI Host Controller,0
2019-12-06 12:23:06,"kernel: uhci_hcd 0000:00:1f.2: irq 11, io base 0000ff80",0
2019-12-06 12:23:06,"kernel: uhci_hcd 0000:00:1f.2: new USB bus registered, assigned bus number 1",0
2019-12-06 12:23:06,kernel: hub 1-0:1.0: USB hub found,0
2019-12-06 12:23:06,kernel: hub 1-0:1.0: 2 ports detected,0
2019-12-06 12:23:07,"kernel: EXT3 FS on hda2, internal journal",0
2019-12-06 12:23:07,kernel: device-mapper: 4.1.0-ioctl (2003-12-10) initialised: dm@uk.sistina.com,0
2019-12-06 12:23:07,kernel: cdrom: open failed.,1
2019-12-06 12:23:07,kernel: Adding 262072k swap on /dev/hda3.  Priority:-1 extents:1,0
2019-12-06 12:23:07,kernel: kjournald starting.  Commit interval 5 seconds,0
2019-12-06 12:23:07,"kernel: EXT3 FS on hda1, internal journal",0
2019-12-06 12:23:07,kernel: EXT3-fs: mounted filesystem with ordered data mode.,0
2019-12-06 12:23:08,kernel: IA-32 Microcode Update Driver: v1.13 <tigran@veritas.com>,0
2019-12-06 12:23:08,kernel: microcode: CPU0 already at revision 0x8 (current=0x8),0
2019-12-06 12:23:08,kernel: microcode: No suitable data for cpu 0,0
2019-12-06 12:23:08,"kernel: parport0: PC-style at 0x378 (0x778) [PCSPP,TRISTATE,EPP]",0
2019-12-06 12:23:08,kernel: parport0: irq 7 detected,0
2019-12-06 12:23:09,kernel: SCSI subsystem initialized,0
2019-12-06 12:23:09,kernel: inserting floppy driver for 2.6.5-1.358,0
2019-12-06 12:23:09,kernel: Floppy drive(s): fd0 is 1.44M,0
2019-12-06 12:23:09,kernel: FDC 0 is a National Semiconductor PC87306,0
2019-12-06 12:23:09,kernel: PCI: Found IRQ 5 for device 0000:01:0c.0,0
2019-12-06 12:23:09,kernel: 3c59x: Donald Becker and others. www.scyld.com/network/vortex.html,0
2019-12-06 12:23:10,kernel: 0000:01:0c.0: 3Com PCI 3c905C Tornado at 0xec80. Vers LK1.1.19,0
2019-12-06 12:23:10,kernel: ip_tables: (C) 2000-2002 Netfilter core team,0
2019-12-06 12:23:11,kernel: PCI: Found IRQ 5 for device 0000:01:0c.0,0
2019-12-06 12:23:11,kernel: 3c59x: Donald Becker and others. www.scyld.com/network/vortex.html,0
2019-12-06 12:23:11,kernel: 0000:01:0c.0: 3Com PCI 3c905C Tornado at 0xec80. Vers LK1.1.19,0
2019-12-06 12:23:12,kernel: ip_tables: (C) 2000-2002 Netfilter core team,0
2019-12-06 12:23:12,kernel: process `syslogd' is using obsolete setsockopt SO_BSDCOMPAT,0
2019-12-06 12:23:12,kernel: Bluetooth: Core ver 2.4,0
2019-12-06 12:23:12,kernel: NET: Registered protocol family 31,0
2019-12-06 12:23:12,kernel: Bluetooth: HCI device and connection manager initialized,0
2019-12-06 12:23:12,kernel: Bluetooth: HCI socket layer initialized,0
2019-12-06 12:23:12,kernel: Bluetooth: L2CAP ver 2.1,0
2019-12-06 12:23:12,kernel: Bluetooth: L2CAP socket layer initialized,0
2019-12-06 12:23:12,kernel: Bluetooth: RFCOMM ver 1.2,0
2019-12-06 12:23:12,kernel: Bluetooth: RFCOMM socket layer initialized,0
2019-12-06 12:23:13,kernel: Bluetooth: RFCOMM TTY layer initialized,0
2019-12-06 12:23:13,"kernel: parport0: PC-style at 0x378 (0x778) [PCSPP,TRISTATE,EPP]",0
2019-12-06 12:23:13,kernel: parport0: irq 7 detected,0
2019-12-06 12:23:13,kernel: lp0: using parport0 (polling).,0
2019-12-06 12:23:13,kernel: lp0: console ready,0
2019-12-06 12:23:15,cups: cupsd startup succeeded,0
2019-12-06 12:23:16,sshd:  succeeded,0
2019-12-06 12:23:16,xinetd: xinetd startup succeeded,0
2019-12-06 12:23:18,xinetd[2006]: No such internal service: services/stream - DISABLING,1
2019-12-06 12:23:19,sendmail: sendmail startup succeeded,0
2019-12-06 12:23:19,sendmail: sm-client startup succeeded,0
2019-12-06 12:23:19,xinetd[2006]: bind failed (Address already in use (errno = 98)). service = telnet,1
2019-12-06 12:23:19,xinetd[2006]: Service telnet failed to start and is deactivated.,1
2019-12-06 12:23:19,xinetd[2006]: xinetd Version 2.3.13 started with libwrap loadavg options compiled in.,0
2019-12-06 12:23:20,xinetd[2006]: Started working: 30 available services,0
2019-12-06 12:23:23,udev[2046]: creating device node '/udev/lp0',0
2019-12-06 12:23:27,spamassassin: spamd startup succeeded,0
2019-12-06 12:23:28,privoxy: Dec 06 12:23:28 Privoxy(-150085504) Info: loading configuration file '/etc/privoxy/config':,0
2019-12-06 12:23:29,privoxy: privoxy startup succeeded,0
2019-12-06 12:23:29,gpm[2072]: *** info [startup.c(95)]: ,0
2019-12-06 12:23:29,gpm[2072]: Started gpm successfully. Entered daemon mode.,0
2019-12-06 12:23:29,gpm[2072]: *** info [mice.c(1766)]: ,0
2019-12-06 12:23:29,gpm[2072]: imps2: Auto-detected intellimouse PS/2,0
2019-12-06 12:23:30,gpm: gpm startup succeeded,0
2019-12-06 12:23:30,su(pam_unix)[2081]: session opened for user htt by (uid=0),0
2019-12-06 12:23:30,su(pam_unix)[2081]: session closed for user htt,0
2019-12-06 12:23:30,IIim: htt startup succeeded,0
2019-12-06 12:23:34,htt_server[2084]: started.,0
2019-12-06 12:23:35,canna:  succeeded,0
2019-12-06 12:23:35,crond: crond startup succeeded,0
2019-12-06 12:23:38,xinetd[2006]: file descriptor of service comsat has been closed,1
2019-12-06 12:23:38,xinetd[2006]: select reported EBADF but no bad file descriptors were found,1
2019-12-06 12:23:45,xfs: xfs startup succeeded,0
2019-12-06 12:23:45,anacron: anacron startup succeeded,0
2019-12-06 12:23:46,atd: atd startup succeeded,0
2019-12-06 12:23:46,readahead: Starting background readahead: ,0
2019-12-06 12:23:46,rc: Starting readahead:  succeeded,0
2019-12-06 12:23:47,messagebus: messagebus startup succeeded,0
2019-12-06 12:24:08,httpd: httpd startup succeeded,0
2019-12-06 12:24:11,squid[2282]: Squid Parent: child process 2284 started,0
2019-12-06 12:24:19,named: named startup succeeded,0
2019-12-06 17:24:19,named[2298]: starting BIND 9.2.3 -u named -t /var/named/chroot,0
2019-12-06 17:24:19,named[2298]: using 1 CPU,0
2019-12-06 17:24:20,named[2298]: loading configuration from '/etc/named.conf',0
2019-12-06 17:24:20,"named[2298]: listening on IPv4 interface lo, 127.0.0.1#53",0
2019-12-06 17:24:20,"named[2298]: listening on IPv4 interface eth0, 63.126.79.67#53",0
2019-12-06 17:24:20,"named[2298]: listening on IPv4 interface eth0:1, 63.126.79.69#53",0
2019-12-06 17:24:20,"named[2298]: listening on IPv4 interface eth0:2, 63.126.79.70#53",0
2019-12-06 17:24:20,"named[2298]: listening on IPv4 interface eth0:3, 63.126.79.71#53",0
2019-12-06 17:24:20,"named[2298]: listening on IPv4 interface eth0:4, 63.126.79.72#53",0
2019-12-06 17:24:20,"named[2298]: listening on IPv4 interface eth0:5, 63.126.79.73#53",0
2019-12-06 17:24:20,"named[2298]: listening on IPv4 interface eth0:6, 63.126.79.75#53",0
2019-12-06 17:24:20,"named[2298]: listening on IPv4 interface eth0:7, 63.126.79.80#53",0
2019-12-06 17:24:20,"named[2298]: listening on IPv4 interface eth0:8, 63.126.79.81#53",0
2019-12-06 17:24:21,"named[2298]: listening on IPv4 interface eth0:9, 63.126.79.82#53",0
2019-12-06 17:24:21,"named[2298]: listening on IPv4 interface eth0:10, 63.126.79.83#53",0
